Date,Viajes por dia,Pasajeros por dia,Distancia(millas),Tarifario por dia($USD),travel_tday_bgh,borough,Total recaudado por dia($USD),Pago con tarjeta,Pago con efectivo,Tipo de taxi
2019-06-08,1023,1009.0,5377.53,19439.9,16 days 06:30:56,Bronx,21359.53,8688339,8562510,green
2019-06-08,5422,6292.0,20070.15,83782.8,88 days 03:29:31,Brooklyn,101057.04,46049046,45382140,green
2019-06-09,6,5.0,113.69,321.5,0 days 05:00:44,Staten Island,397.17,44508,39852,green
2019-06-09,4992,6814.0,16878.29,67463.8,77 days 03:38:16,Queens,78540.78,37030656,33156864,green
2019-06-09,4737,6027.0,12204.04,51300.69,46 days 22:42:58,Manhattan,65060.81,35139066,31463154,green
2019-06-09,4709,5365.0,18362.57,72179.8,75 days 14:45:05,Brooklyn,85631.33,34931362,31277178,green
2019-06-09,861,796.0,5118.87,17604.33,14 days 19:19:56,Bronx,19383.31,6386898,5718762,green
2019-06-10,5,2.0,94.09,348.5,0 days 04:21:35,Staten Island,420.77,43780,31350,green
2019-06-10,4621,6267.0,14658.09,61183.62,74 days 12:37:47,Queens,71492.71,40461476,28973670,green
2019-06-10,6016,7543.0,15602.89,69496.14,71 days 15:33:19,Manhattan,89888.16,52676096,37720320,green
2019-06-10,4422,5293.0,17954.73,72963.68,66 days 23:12:13,Brooklyn,84921.9,38719032,27725940,green
2019-06-10,1159,1153.0,6330.46,23564.05,24 days 11:54:25,Bronx,26055.87,10148204,7266930,green
2019-06-11,1227,1269.0,6737.15,25697.11,21 days 06:55:15,Bronx,28733.58,10857723,7571817,green
2019-06-11,4687,5484.0,19465.17,80751.61,88 days 19:43:19,Brooklyn,93903.58,41475263,28923477,green
2019-06-11,5817,7243.0,15309.38,70743.28,80 days 21:45:55,Manhattan,90674.82,51474633,35896707,green
2019-06-11,4457,5908.0,15425.12,63427.65,60 days 07:11:23,Queens,73806.39,39439993,27504147,green
2019-06-11,8,5.0,98.06,392.42,0 days 10:54:54,Staten Island,436.87,70792,49368,green
2019-06-12,1245,1052.0,6406.9,24896.57,24 days 13:25:16,Bronx,27325.57,10912425,8345235,green
2019-06-12,4916,5288.0,19807.09,83743.54,89 days 23:08:14,Brooklyn,97684.73,43088740,32951948,green
2019-06-12,6322,7819.0,16131.71,74503.14,76 days 08:47:31,Manhattan,95755.53,55412330,42376366,green
2019-06-12,6,6.0,84.01,285.25,0 days 04:50:03,Staten Island,335.49,52590,40218,green
2019-06-12,4781,6115.0,15502.17,67636.41,72 days 20:24:06,Queens,78641.1,41905465,32047043,green
2019-06-13,6778,8533.0,17102.15,80308.76,92 days 06:52:58,Manhattan,103477.01,69840512,46524192,green
2019-06-13,1,2.0,0.0,100.0,0 days 00:00:03,EWR,100.0,10304,6864,green
2019-06-13,5398,7049.0,17953.24,75969.08,85 days 14:13:17,Queens,89896.64,55620992,37051872,green
2019-06-13,7,7.0,40.13,174.35,0 days 02:35:39,Staten Island,199.69,72128,48048,green
2019-06-13,1173,1208.0,5888.51,23938.02,23 days 12:31:07,Bronx,26357.62,12086592,8051472,green
2019-06-13,5126,5974.0,19994.61,88856.86,103 days 01:43:34,Brooklyn,103811.18,52818304,35184864,green
2019-06-14,5239,6145.0,20384.31,91189.48,104 days 02:18:27,Brooklyn,107024.48,50949275,40481753,green
2019-06-14,6588,8042.0,16567.97,78731.65,82 days 19:43:54,Manhattan,99887.76,64068300,50905476,green
2019-06-14,10,12.0,143.16,483.25,0 days 08:03:36,Staten Island,550.61,97250,77270,green
2019-06-14,1299,1287.0,6196.49,26393.17,25 days 13:17:00,Bronx,29256.52,12632775,10037373,green
2019-06-14,5688,7602.0,19190.26,83212.74,83 days 11:16:06,Queens,97587.0,55315800,43951176,green
2019-06-15,5361,6171.0,20817.34,90217.5,104 days 12:34:43,Brooklyn,108351.63,45734691,45354060,green
2019-06-15,9,11.0,179.98,520.11,0 days 07:32:44,Staten Island,609.48,76779,76140,green
2019-06-15,1003,927.0,5536.92,21339.68,17 days 23:56:24,Bronx,24136.15,8556593,8485380,green
2019-06-15,6038,7487.0,15393.3,67919.17,67 days 09:12:30,Manhattan,84961.66,51510178,51081480,green
2019-06-15,5861,7977.0,19517.58,82665.9,91 days 19:59:14,Queens,96996.38,50000191,49584060,green
2019-06-15,3,3.0,4.4,23.0,0 days 07:24:30,Brooklyn,34.96,9,0,green
2019-06-16,5,6.0,114.32,318.95,0 days 05:44:06,Staten Island,386.3200000000001,36220,33070,green
2019-06-16,4777,6650.0,15939.2,67159.1,69 days 21:38:25,Queens,78752.6,34604588,31595078,green
2019-06-16,4911,6341.0,12280.0,52802.43,54 days 06:52:32,Manhattan,67420.61,35575284,32481354,green
2019-06-16,4397,5171.0,16445.19,70803.18,73 days 20:49:37,Brooklyn,84426.59,31851868,29081758,green
2019-06-16,967,871.0,5011.81,20181.89,15 days 14:56:12,Bronx,22785.64,7004948,6395738,green
2019-06-17,1089,1158.0,5820.09,23384.05,21 days 01:20:01,Bronx,26242.49,9187893,7000092,green
2019-06-17,4468,5137.0,18056.44,79140.28,77 days 02:28:36,Brooklyn,92178.06,37696516,28720304,green
2019-06-17,5858,7390.0,14937.89,67489.15,66 days 04:49:41,Manhattan,87373.82,49423946,37655224,green
2019-06-17,4539,5885.0,14543.64,63931.96,67 days 22:55:19,Queens,74821.36,38295543,29176692,green
2019-06-17,6,5.0,50.36,172.31,0 days 02:30:32,Staten Island,214.09,50622,38568,green
2019-06-18,1153,1196.0,5931.69,25143.03,22 days 03:53:58,Bronx,28221.83,10402366,7391883,green
2019-06-18,4669,5345.0,17361.35,79135.74,85 days 15:25:19,Brooklyn,93487.39,42123718,29932959,green
2019-06-18,6155,7650.0,15140.53,71217.69,76 days 08:10:29,Manhattan,92121.71,55530410,39459705,green
2019-06-18,4754,6072.0,14271.46,64925.25,71 days 02:33:28,Queens,76347.81,42890588,30477894,green
2019-06-18,7,5.0,104.49,302.95,0 days 04:50:41,Staten Island,361.03,63154,44877,green
2019-06-19,6511,8143.0,16545.16,76568.18,86 days 09:36:38,Manhattan,98698.94,61261999,43519524,green
2019-06-19,1152,1112.0,5761.26,24655.23,22 days 19:30:32,Bronx,27628.93,10839168,7699968,green
2019-06-19,4888,5684.0,19448.96,87013.3,96 days 18:13:39,Brooklyn,101941.25,45991192,32671392,green
2019-06-19,4916,6447.0,15931.1,71626.9,73 days 05:30:51,Queens,83665.67,46254644,32858544,green
2019-06-19,12,13.0,194.96,767.52,0 days 10:40:45,Staten Island,890.98,112908,80208,green
2019-06-20,8,13.0,153.99,474.0,0 days 08:12:27,Staten Island,563.16,76232,57624,green
2019-06-20,5082,6553.0,16257.66,72051.41,72 days 18:56:43,Queens,84730.29000000001,48426378,36605646,green
2019-06-20,1282,1341.0,6674.86,26809.76,26 days 14:50:44,Bronx,30471.94,12216178,9234246,green
2019-06-20,4979,5834.0,19038.64,87082.07,91 days 19:36:15,Brooklyn,102663.85,47444891,35863737,green
2019-06-20,6684,8434.0,16425.45,77650.6,87 days 09:43:18,Manhattan,99365.01,63691836,48144852,green
2019-06-21,10,9.0,130.55,440.51,0 days 07:58:39,Staten Island,520.0,94780,76460,green
2019-06-21,1318,1296.0,6640.27,27443.31,24 days 22:16:14,Bronx,31024.75,12492004,10077428,green
2019-06-21,5190,6048.0,20005.5,91133.37,102 days 21:07:33,Brooklyn,107384.52,49190820,39682740,green
2019-06-21,2,2.0,52.4,5.0,0 days 00:00:28,EWR,118.36,18956,15292,green
2019-06-21,6444,7969.0,16728.98,76815.45,86 days 20:30:05,Manhattan,97847.11,61076232,49270824,green
2019-06-21,5518,7117.0,17795.21,82990.02,86 days 19:19:25,Queens,96779.04,52299604,42190628,green
2019-06-22,1108,1108.0,5804.24,23020.28,18 days 01:43:32,Bronx,26347.69,9238504,9123272,green
2019-06-22,5370,6385.0,19617.55,84386.35,95 days 22:09:43,Brooklyn,101936.78,44775060,44216580,green
2019-06-22,6,8.0,102.94,315.71000000000004,0 days 05:39:01,Staten Island,384.66,50028,49404,green
2019-06-22,5543,7398.0,18211.12,77501.68,92 days 17:49:30,Queens,90896.58,46217534,45641062,green
2019-06-22,5805,7415.0,15042.77,65886.55,61 days 01:19:40,Manhattan,82288.42,48402090,47798370,green
2019-06-22,1,1.0,0.0,70.0,0 days 00:01:03,EWR,90.6,8338,8234,green
2019-06-23,967,888.0,5325.66,21072.48,19 days 05:41:18,Bronx,23977.04,7075539,6380266,green
2019-06-23,4984,6832.0,16872.53,70783.3,76 days 11:50:05,Queens,82896.92,36467928,32884432,green
2019-06-23,10,14.0,143.95999999999998,476.29,0 days 06:35:56,Staten Island,533.86,73170,65980,green
2019-06-23,4508,5188.0,17646.6,76976.04,74 days 16:47:23,Brooklyn,91244.32,32985036,29743784,green
2019-06-23,4697,6060.0,12291.67,52133.69,53 days 09:44:26,Manhattan,66422.36,34367949,30990806,green
2019-06-24,4232,4668.0,17492.17,76294.52,76 days 10:56:15,Brooklyn,88907.58,33834840,26830880,green
2019-06-24,5859,7367.0,15161.86,67945.37,75 days 21:23:49,Manhattan,87409.44,46842705,37146060,green
2019-06-24,4445,5726.0,14821.27,66246.69,68 days 06:25:42,Queens,77114.48,35537775,28181300,green
2019-06-24,7,8.0,114.43,353.0,0 days 05:35:30,Staten Island,402.52,55965,44380,green
2019-06-24,1,1.0,0.0,100.0,0 days 00:00:08,EWR,100.0,7995,6340,green
2019-06-24,1212,1235.0,6433.16,26422.53,21 days 12:28:46,Bronx,29824.55,9689940,7684080,green
2019-06-25,1185,1117.0,6046.94,24601.43,21 days 18:58:35,Bronx,27883.39,10025100,7589925,green
2019-06-25,4299,4920.0,17199.25,76300.84,80 days 22:56:24,Brooklyn,89317.83,36369540,27535095,green
2019-06-25,6125,7697.0,15489.58,71088.42,67 days 00:22:08,Manhattan,91846.48,51817500,39230625,green
2019-06-25,4640,5958.0,14697.58,64779.09,83 days 19:10:43,Queens,76085.54000000001,39254400,29719200,green
2019-06-25,9,10.0,142.53,507.79,0 days 05:38:49,Staten Island,592.5,76140,57645,green
2019-06-26,4779,5425.0,18524.16,84420.07,102 days 07:33:17,Brooklyn,98927.34,41811471,32052753,green
2019-06-26,6203,7942.0,15738.42,74003.49,82 days 14:35:59,Manhattan,94619.33,54270047,41603521,green
2019-06-26,1291,1202.0,6440.31,27530.27,28 days 15:41:31,Bronx,30965.11,11294959,8658737,green
2019-06-26,10,10.0,155.73,568.53,0 days 08:31:32,Staten Island,672.94,87490,67070,green
2019-06-26,4794,6184.0,15494.87,69127.94,85 days 04:26:16,Queens,81249.91,41942706,32153358,green
2019-06-27,6193,7736.0,16316.35,75503.54,82 days 12:42:07,Manhattan,96737.65,55303490,41815136,green
2019-06-27,4986,6206.0,16046.5,72918.06,82 days 16:51:10,Queens,85825.02,44524980,33665472,green
2019-06-27,7,8.0,115.38,349.5,0 days 05:44:00,Staten Island,412.88000000000005,62510,47264,green
2019-06-27,1274,1168.0,6489.33,26999.91,24 days 14:18:14,Bronx,30273.17,11376820,8602048,green
2019-06-27,4826,5483.0,19017.4,87858.49,92 days 12:21:36,Brooklyn,103312.08,43096180,32585152,green
2019-06-28,6,9.0,120.74,382.5,1 days 04:27:11,Staten Island,460.77,56790,47478,green
2019-06-28,5633,7315.0,18267.73,80092.02,93 days 02:37:57,Queens,94419.22,53316345,44573929,green
2019-06-28,6491,8232.0,16372.42,75341.73,78 days 20:18:52,Manhattan,96218.48,61437315,51363283,green
2019-06-28,5187,6175.0,18950.34,85739.31,109 days 10:19:17,Brooklyn,101574.53,49094955,41044731,green
2019-06-28,1360,1345.0,6416.31,27424.9,30 days 03:09:27,Bronx,30877.34,12872400,10761680,green
2019-06-29,5085,5956.0,18363.52,81319.41,91 days 03:16:24,Brooklyn,97883.65,39683340,41773275,green
2019-06-29,5391,6914.0,13599.68,60741.11,59 days 18:45:47,Manhattan,75427.56,42071364,44287065,green
2019-06-29,5769,7785.0,17961.18,78088.59,82 days 05:05:40,Queens,91493.23,45021276,47392335,green
2019-06-29,5,7.0,90.05,282.5,0 days 03:58:43,Staten Island,341.58,39020,41075,green
2019-06-29,1025,1014.0,5271.09,20432.9,16 days 06:54:30,Bronx,23225.18,7999100,8420375,green
2019-06-30,4862,6608.0,15456.03,65171.53,83 days 23:10:05,Queens,76224.56,32867120,30795908,green
2019-06-30,2,6.0,5.78,20.0,0 days 00:13:13,Manhattan,23.6,16,14,green
2019-06-30,909,824.0,4768.16,18719.51,12 days 08:26:25,Bronx,21134.12,6144840,5757606,green
2019-06-30,4130,4611.0,15871.18,69988.41,75 days 23:37:53,Brooklyn,83344.95,27918800,26159420,green
2019-06-30,4267,5667.0,10961.18,47261.1,47 days 22:00:29,Manhattan,59971.27,28844920,27027178,green
2019-06-30,13,13.0,169.64,593.41,0 days 09:43:45,Staten Island,711.8100000000001,87880,82342,green
2019-06-30,1,1.0,1.47,6.0,0 days 00:10:27,Bronx,7.3,8,7,green
2019-06-30,9,9.0,28.1,105.5,0 days 01:31:22,Queens,132.66,72,63,green
2019-06-30,3,3.0,18.31,60.0,1 days 22:59:12,Brooklyn,70.65,24,21,green
2019-07-01,5,11.0,15.44,61.5,0 days 01:05:10,Brooklyn,80.53,35,40,green
2019-07-01,3,3.0,4.890000000000001,26.0,0 days 00:28:16,Manhattan,34.11,21,24,green
2019-07-01,7,7.0,10.54,54.0,0 days 00:54:34,Queens,66.8,49,56,green
2019-07-01,5507,6952.0,14029.61,62241.45,74 days 11:05:26,Manhattan,79849.78,40355296,35349433,green
2019-07-01,1091,984.0,5546.94,22778.92,18 days 11:43:59,Bronx,25596.36,7994848,7003129,green
2019-07-01,4170,4909.0,16406.74,73116.78,76 days 15:07:27,Brooklyn,85651.73,30557760,26767230,green
2019-07-01,4282,5399.0,14224.63,61331.03,75 days 02:06:28,Queens,71494.39,31378496,27486158,green
2019-07-01,13,14.0,168.44,652.02,0 days 09:48:33,Staten Island,767.4000000000001,95264,83447,green
2019-07-02,1116,963.0,5783.49,23954.6,19 days 05:54:39,Bronx,26812.55,8544096,6856704,green
2019-07-02,4307,4637.0,16933.88,74085.7,89 days 14:51:32,Brooklyn,86837.25,32974392,26462208,green
2019-07-02,1,1.0,0.0,2.5,0 days 00:00:17,EWR,17.3,7656,6144,green
2019-07-02,5499,7069.0,13609.22,61695.41,64 days 07:23:47,Manhattan,79550.92,42100344,33785856,green
2019-07-02,3,4.0,92.69,269.01,0 days 04:01:45,Staten Island,310.58000000000004,22968,18432,green
2019-07-02,4336,5527.0,14563.08,61771.19,73 days 02:30:51,Queens,72962.04000000001,33196416,26640384,green
2019-07-03,4461,5069.0,17013.56,76175.97,81 days 20:28:03,Brooklyn,89065.04,34331856,30678297,green
2019-07-03,9,15.0,127.04,390.01,0 days 05:55:11,Staten Island,460.65,69264,61893,green
2019-07-03,5029,6350.0,16585.21,72297.78,83 days 09:36:54,Queens,84968.38,38703184,34584433,green
2019-07-03,5407,6829.0,13360.64,64631.62,82 days 03:14:44,Manhattan,81770.27,41612272,37183939,green
2019-07-03,1144,1039.0,5838.3,24119.11,25 days 17:32:34,Bronx,27181.96,8804224,7867288,green
2019-07-04,8,12.0,125.03,441.0,0 days 04:18:51,Staten Island,509.37,38440,38160,green
2019-07-04,3328,4206.0,8582.45,35863.5,32 days 09:29:18,Manhattan,45431.2,15991040,15874560,green
2019-07-04,3398,4694.0,10897.63,45493.27,46 days 13:51:56,Queens,53063.47,16327390,16208460,green
2019-07-04,2841,3453.0,10528.04,46425.23,57 days 21:21:35,Brooklyn,54886.28,13651005,13551570,green
2019-07-04,610,608.0,3535.48,13727.27,13 days 13:46:48,Bronx,15368.49,2931050,2909700,green
2019-07-05,4227,5554.0,13595.8,56708.01,57 days 20:21:46,Queens,66860.93000000001,27429003,28012329,green
2019-07-05,3994,4732.0,15694.87,65726.3,70 days 20:13:13,Brooklyn,77821.73,25917066,26468238,green
2019-07-05,4968,6282.0,11795.94,51939.43,47 days 13:16:10,Manhattan,66412.49,32237352,32922936,green
2019-07-05,6,8.0,100.56,288.0,0 days 04:07:41,Staten Island,345.66,38934,39762,green
2019-07-05,950,884.0,4566.68,18456.68,13 days 17:13:42,Bronx,20802.44,6164550,6295650,green
2019-07-06,3832,4487.0,14582.16,61416.54,66 days 10:56:17,Brooklyn,73213.77,24678080,25774032,green
2019-07-06,774,699.0,4359.85,16141.92,13 days 10:03:41,Bronx,18162.91,4984560,5205924,green
2019-07-06,4550,6080.0,14336.72,61339.95,43 days 15:04:38,Queens,71549.85,29302000,30603300,green
2019-07-06,5,7.0,95.51,341.5,0 days 04:43:44,Staten Island,383.87,32200,33630,green
2019-07-06,4869,6304.0,12070.94,50769.07,48 days 06:32:15,Manhattan,64985.52,31356360,32748894,green
2019-07-07,4073,5513.0,14455.11,58741.7,51 days 18:16:57,Queens,68760.81,26470427,22597004,green
2019-07-07,846,726.0,4758.1,17964.61,13 days 02:10:16,Bronx,20388.0,5498154,4693608,green
2019-07-07,3747,4459.0,15379.95,63429.52,76 days 00:40:28,Brooklyn,74700.04,24351753,20788356,green
2019-07-07,4480,5577.0,11254.26,47909.07,43 days 00:29:47,Manhattan,61709.630000000005,29115520,24855040,green
2019-07-07,11,13.0,132.07,449.01,0 days 04:43:54,Staten Island,530.12,71489,61028,green
2019-07-08,8,10.0,98.61,350.51,0 days 04:38:15,Staten Island,417.42,57288,46560,green
2019-07-08,3950,4462.0,16048.87,69288.48,70 days 14:26:27,Brooklyn,80933.59,28285950,22989000,green
2019-07-08,1091,965.0,5690.75,23177.64,25 days 00:15:02,Bronx,26175.12,7812651,6349620,green
2019-07-08,5203,6339.0,12780.34,57342.12,65 days 08:09:29,Manhattan,74206.98,37258683,30281460,green
2019-07-08,4217,5346.0,13757.58,60440.25,66 days 18:39:32,Queens,70361.94,30197937,24542940,green
2019-07-09,4240,5308.0,14178.28,60654.94,55 days 09:49:34,Queens,71563.86,32520800,24676800,green
2019-07-09,1132,996.0,6041.58,24671.82,21 days 01:28:17,Bronx,27778.15,8682440,6588240,green
2019-07-09,5489,6998.0,14283.03,64201.39,59 days 00:43:59,Manhattan,82771.78,42100630,31945980,green
2019-07-09,4260,4573.0,17350.36,75419.31,78 days 03:38:28,Brooklyn,88486.75,32674200,24793200,green
2019-07-09,7,12.0,130.66,416.51,0 days 06:31:06,Staten Island,502.5,53690,40740,green
2019-07-10,5591,6945.0,13816.04,63736.25,69 days 20:32:07,Manhattan,82168.83,45812654,33775231,green
2019-07-10,4441,5616.0,15042.69,64587.11,73 days 08:24:48,Queens,75877.95,36389554,26828081,green
2019-07-10,12,16.0,180.93,638.27,0 days 06:50:51,Staten Island,756.92,98328,72492,green
2019-07-10,1214,1125.0,5977.1,25145.58,24 days 11:52:42,Bronx,28198.02,9947516,7333774,green
2019-07-10,4557,5081.0,17469.28,79562.61,79 days 11:45:45,Brooklyn,92909.38,37340058,27528837,green
2019-07-11,7,7.0,84.93,280.04,0 days 05:45:35,Staten Island,329.2,62916,46669,green
2019-07-11,1,1.0,19.72,73.0,0 days 00:43:24,EWR,84.3,8988,6667,green
2019-07-11,4691,5246.0,17532.93,79029.96,85 days 01:39:18,Brooklyn,93549.74,42162708,31274897,green
2019-07-11,1190,1061.0,5806.2,24542.85,24 days 16:09:52,Bronx,27661.34,10695720,7933730,green
2019-07-11,6156,7735.0,15204.96,71463.05,79 days 21:12:22,Manhattan,92103.46,55330128,41042052,green
2019-07-11,5116,6612.0,14947.39,66873.05,69 days 06:57:11,Queens,79533.52,45982608,34108372,green
2019-07-12,1315,1316.0,6700.91,25542.25,24 days 10:05:01,Bronx,28446.68,11436555,9386470,green
2019-07-12,4722,5385.0,18158.36,77743.65,92 days 02:29:06,Brooklyn,91008.49,41067234,33705636,green
2019-07-12,5881,7290.0,14206.1,68814.44,73 days 16:16:20,Manhattan,86919.0,51147057,41978578,green
2019-07-12,5248,6665.0,16221.4,72553.2,81 days 15:58:12,Queens,85017.15,45641856,37460224,green
2019-07-12,9,10.0,134.56,416.36,0 days 05:39:54,Staten Island,505.54,78273,64242,green
2019-07-13,1017,961.0,5379.54,19632.36,18 days 00:17:18,Bronx,21671.96,8419743,8193969,green
2019-07-13,5139,6198.0,19578.77,81324.13,94 days 19:58:06,Brooklyn,97565.88,42545781,41404923,green
2019-07-13,5618,7255.0,15037.23,64294.58,61 days 06:48:52,Manhattan,80705.59,46511422,45264226,green
2019-07-13,5690,7591.0,19107.82,78340.3,89 days 00:18:30,Queens,91279.64,47107510,45844330,green
2019-07-13,6,5.0,122.9,345.39,0 days 05:44:54,Staten Island,398.75,49674,48342,green
2019-07-14,5,5.0,78.35000000000001,250.5,0 days 03:24:17,Staten Island,290.43,34495,30055,green
2019-07-14,4447,6114.0,14981.4,61777.19,65 days 21:26:21,Queens,72481.39,30679853,26730917,green
2019-07-14,4510,5611.0,11638.89,50084.91,49 days 21:47:33,Manhattan,64009.49,31114490,27109610,green
2019-07-14,2,2.0,0.0,157.0,0 days 00:00:10,EWR,177.0,13798,12022,green
2019-07-14,4228,5072.0,16436.85,69427.13,72 days 00:34:44,Brooklyn,82755.68000000001,29168972,25414508,green
2019-07-14,820,736.0,4262.81,16904.68,14 days 21:14:05,Bronx,19164.52,5657180,4929020,green
2019-07-15,1,1.0,17.4,69.0,0 days 00:42:55,EWR,96.35,7285,5793,green
2019-07-15,4028,4459.0,16059.28,69928.53,78 days 01:15:23,Brooklyn,81991.06,29343980,23334204,green
2019-07-15,1190,1163.0,6035.65,24723.6,20 days 16:37:20,Bronx,28010.04,8669150,6893670,green
2019-07-15,5270,6572.0,13621.12,61042.51,68 days 02:05:37,Manhattan,78674.03,38391950,30529110,green
2019-07-15,4068,5056.0,13504.75,58199.28,60 days 19:22:23,Queens,68356.89,29635380,23565924,green
2019-07-15,8,7.0,110.31,350.51,0 days 05:16:18,Staten Island,412.3200000000001,58280,46344,green
2019-07-16,11,10.0,174.20999999999998,539.22,0 days 07:30:05,Staten Island,643.3,89100,64317,green
2019-07-16,1167,1087.0,6352.28,26036.15,26 days 23:45:30,Bronx,29589.97,9452700,6823449,green
2019-07-16,5521,6815.0,14049.23,64975.52,74 days 11:21:12,Manhattan,83680.11,44720100,32281287,green
2019-07-16,4448,4949.0,17804.23,78278.05,79 days 01:14:13,Brooklyn,91818.22,36028800,26007456,green
2019-07-16,4308,5330.0,13787.9,60399.62,64 days 21:47:32,Queens,70762.4,34894800,25188876,green
2019-07-17,1241,1162.0,6287.32,25901.58,27 days 07:57:24,Bronx,29300.53,11502829,7834433,green
2019-07-17,4858,5529.0,17667.59,81216.36,87 days 18:42:15,Brooklyn,95755.08,45028802,30668554,green
2019-07-17,6050,7344.0,15191.03,69429.26,69 days 13:10:30,Manhattan,89988.75,56077450,38193650,green
2019-07-17,7,8.0,116.72,462.01,0 days 04:56:01,Staten Island,547.6800000000001,64883,44191,green
2019-07-17,4969,6284.0,15115.38,68735.42,70 days 06:47:18,Queens,80988.04000000001,46057661,31369297,green
2019-07-18,4532,5137.0,17458.19,78672.12,81 days 02:42:23,Brooklyn,93083.93,39636872,27409536,green
